 0.60284  0.60585 1.572279678e-02 0.0 0.0 1.572279678e-02
 0.60585  0.60888 1.568195880e-02 0.0 0.0 1.568195880e-02
 0.60888  0.61192 1.561930560e-02 0.0 0.0 1.561930560e-02
 0.61192  0.61498 1.555944136e-02 0.0 0.0 1.555944136e-02
 0.61498  0.61806 1.550459122e-02 0.0 0.0 1.550459122e-02
 0.61806  0.62115 1.545356141e-02 0.0 0.0 1.545356141e-02
 0.62115  0.62425 1.540557866e-02 0.0 0.0 1.540557866e-02
 0.62425  0.62737 1.536145678e-02 0.0 0.0 1.536145678e-02
 0.62737  0.63051 1.531976575e-02 0.0 0.0 1.531976575e-02
 0.63051  0.63366 1.528619518e-02 0.0 0.0 1.528619518e-02
 0.63366  0.63683 1.524622929e-02 0.0 0.0 1.524622929e-02
 0.63683  0.64002 1.521094881e-02 0.0 0.0 1.521094881e-02
 0.64002  0.64322 1.518110449e-02 0.0 0.0 1.518110449e-02
 0.64322  0.64643 1.517192237e-02 0.0 0.0 1.517192237e-02
 0.64643  0.64967 1.517664688e-02 0.0 0.0 1.517664688e-02
 0.64967  0.65291 1.512136918e-02 0.0 0.0 1.512136918e-02
 0.65291  0.65618 1.509203354e-02 0.0 0.0 1.509203354e-02
 0.65618  0.65946 1.506254653e-02 0.0 0.0 1.506254653e-02
 0.65946  0.66276 1.504641172e-02 0.0 0.0 1.504641172e-02
 0.66276  0.66607 1.502962669e-02 0.0 0.0 1.502962669e-02
 0.66607  0.66940 1.500848276e-02 0.0 0.0 1.500848276e-02
 0.66940  0.67275 1.499136342e-02 0.0 0.0 1.499136342e-02
 0.67275  0.67611 1.497717056e-02 0.0 0.0 1.497717056e-02
 0.67611  0.67949 1.496645544e-02 0.0 0.0 1.496645544e-02
 0.67949  0.68289 1.495676166e-02 0.0 0.0 1.495676166e-02
 0.68289  0.68630 1.495298314e-02 0.0 0.0 1.495298314e-02
 0.68630  0.68974 1.496300123e-02 0.0 0.0 1.496300123e-02
 0.68974  0.69318 1.500263117e-02 0.0 0.0 1.500263117e-02
 0.69318  0.69665 1.506225290e-02 0.0 0.0 1.506225290e-02
 0.69665  0.70013 1.504109820e-02 0.0 0.0 1.504109820e-02
 0.70013  0.70363 1.509333066e-02 0.0 0.0 1.509333066e-02
 0.70363  0.70715 1.507987816e-02 0.0 0.0 1.507987816e-02
 0.70715  0.71069 1.504981905e-02 0.0 0.0 1.504981905e-02
 0.71069  0.71424 1.508369962e-02 0.0 0.0 1.508369962e-02
 0.71424  0.71781 1.517138882e-02 0.0 0.0 1.517138882e-02
 0.71781  0.72140 1.523319169e-02 0.0 0.0 1.523319169e-02
 0.72140  0.72501 1.522250530e-02 0.0 0.0 1.522250530e-02
 0.72501  0.72863 1.526995504e-02 0.0 0.0 1.526995504e-02
 0.72863  0.73228 1.528975161e-02 0.0 0.0 1.528975161e-02
 0.73228  0.73594 1.522816733e-02 0.0 0.0 1.522816733e-02
 0.73594  0.73962 1.521530181e-02 0.0 0.0 1.521530181e-02
 0.73962  0.74332 1.519702243e-02 0.0 0.0 1.519702243e-02
 0.74332  0.74703 1.516195555e-02 0.0 0.0 1.516195555e-02
 0.74703  0.75077 1.516426522e-02 0.0 0.0 1.516426522e-02
 0.75077  0.75452 1.517718307e-02 0.0 0.0 1.517718307e-02
 0.75452  0.75829 1.520069496e-02 0.0 0.0 1.520069496e-02
 0.75829  0.76209 1.523485955e-02 0.0 0.0 1.523485955e-02
 0.76209  0.76590 1.526543866e-02 0.0 0.0 1.526543866e-02
 0.76590  0.76973 1.510958770e-02 0.0 0.0 1.510958770e-02
 0.76973  0.77357 1.528303178e-02 0.0 0.0 1.528303178e-02
 0.77357  0.77744 1.576309958e-02 0.0 0.0 1.576309958e-02
 0.77744  0.78133 1.575505169e-02 0.0 0.0 1.575505169e-02
 0.78133  0.78524 1.550337460e-02 0.0 0.0 1.550337460e-02
 0.78524  0.78916 1.538563506e-02 0.0 0.0 1.538563506e-02
 0.78916  0.79311 1.531964322e-02 0.0 0.0 1.531964322e-02
 0.79311  0.79707 1.525447700e-02 0.0 0.0 1.525447700e-02
 0.79707  0.80106 1.520889772e-02 0.0 0.0 1.520889772e-02
 0.80106  0.80506 1.515060475e-02 0.0 0.0 1.515060475e-02
 0.80506  0.80909 1.513798618e-02 0.0 0.0 1.513798618e-02
 0.80909  0.81313 1.521559451e-02 0.0 0.0 1.521559451e-02
 0.81313  0.81720 1.527091819e-02 0.0 0.0 1.527091819e-02
 0.81720  0.82129 1.516860773e-02 0.0 0.0 1.516860773e-02
 0.82129  0.82539 1.519567430e-02 0.0 0.0 1.519567430e-02
 0.82539  0.82952 1.519166285e-02 0.0 0.0 1.519166285e-02
 0.82952  0.83367 1.515222502e-02 0.0 0.0 1.515222502e-02
 0.83367  0.83784 1.520219962e-02 0.0 0.0 1.520219962e-02
 0.83784  0.84202 1.521245886e-02 0.0 0.0 1.521245886e-02
 0.84202  0.84623 1.517844014e-02 0.0 0.0 1.517844014e-02
 0.84623  0.85047 1.515780300e-02 0.0 0.0 1.515780300e-02
 0.85047  0.85472 1.514856641e-02 0.0 0.0 1.514856641e-02
 0.85472  0.85899 1.513755091e-02 0.0 0.0 1.513755091e-02
 0.85899  0.86329 1.513094480e-02 0.0 0.0 1.513094480e-02
 0.86329  0.86760 1.513383209e-02 0.0 0.0 1.513383209e-02
 0.86760  0.87194 1.518630941e-02 0.0 0.0 1.518630941e-02
 0.87194  0.87630 1.521689721e-02 0.0 0.0 1.521689721e-02
 0.87630  0.88068 1.524352341e-02 0.0 0.0 1.524352341e-02
 0.88068  0.88509 1.529970967e-02 0.0 0.0 1.529970967e-02
 0.88509  0.88951 1.557202723e-02 0.0 0.0 1.557202723e-02
 0.88951  0.89396 1.600665265e-02 0.0 0.0 1.600665265e-02
 0.89396  0.89843 1.600079823e-02 0.0 0.0 1.600079823e-02
 0.89843  0.90292 1.605526340e-02 0.0 0.0 1.605526340e-02
 0.90292  0.90744 1.580494645e-02 0.0 0.0 1.580494645e-02
 0.90744  0.91197 1.573563431e-02 0.0 0.0 1.573563431e-02
 0.91197  0.91653 1.556944678e-02 0.0 0.0 1.556944678e-02
 0.91653  0.92112 1.537316027e-02 0.0 0.0 1.537316027e-02
 0.92112  0.92572 1.532206171e-02 0.0 0.0 1.532206171e-02
 0.92572  0.93035 1.548556695e-02 0.0 0.0 1.548556695e-02
 0.93035  0.93500 1.568007438e-02 0.0 0.0 1.568007438e-02
 0.93500  0.93968 1.556591404e-02 0.0 0.0 1.556591404e-02
 0.93968  0.94437 1.548767941e-02 0.0 0.0 1.548767941e-02
 0.94437  0.94910 1.548696577e-02 0.0 0.0 1.548696577e-02
 0.94910  0.95384 1.556200898e-02 0.0 0.0 1.556200898e-02
 0.95384  0.95861 1.561341801e-02 0.0 0.0 1.561341801e-02
 0.95861  0.96340 1.564519788e-02 0.0 0.0 1.564519788e-02
 0.96340  0.96822 1.560297419e-02 0.0 0.0 1.560297419e-02
 0.96822  0.97306 1.543287358e-02 0.0 0.0 1.543287358e-02
 0.97306  0.97793 1.552474095e-02 0.0 0.0 1.552474095e-02
 0.97793  0.98282 1.552818447e-02 0.0 0.0 1.552818447e-02
 0.98282  0.98773 1.552588353e-02 0.0 0.0 1.552588353e-02
 0.98773  0.99267 1.554874920e-02 0.0 0.0 1.554874920e-02
 0.99267  0.99763 1.565014754e-02 0.0 0.0 1.565014754e-02
 0.99763  1.00262 1.564929997e-02 0.0 0.0 1.564929997e-02
 1.00262  1.00763 1.572375121e-02 0.0 0.0 1.572375121e-02
 1.00763  1.01267 1.566540069e-02 0.0 0.0 1.566540069e-02
 1.01267  1.01774 1.568122072e-02 0.0 0.0 1.568122072e-02
 1.01774  1.02282 1.564921196e-02 0.0 0.0 1.564921196e-02
 1.02282  1.02794 1.565443588e-02 0.0 0.0 1.565443588e-02
 1.02794  1.03308 1.563600789e-02 0.0 0.0 1.563600789e-02
 1.03308  1.03824 1.555405230e-02 0.0 0.0 1.555405230e-02
 1.03824  1.04344 1.541453395e-02 0.0 0.0 1.541453395e-02
 1.04344  1.04865 1.534990908e-02 0.0 0.0 1.534990908e-02
 1.04865  1.05390 1.529225663e-02 0.0 0.0 1.529225663e-02
